nurse_id,date,ward,shift,duration_hours,week,start_time,end_time
N011,2025-07-13,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N002,2025-07-13,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N009,2025-07-13,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N005,2025-07-13,C,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N002,2025-07-13,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N030,2025-07-13,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N018,2025-07-13,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N016,2025-07-13,C,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N028,2025-07-13,ICU,Night,8,28,0 days 00:00:00,0 days 08:00:00
N004,2025-07-13,ICU,Flex1,4,28,0 days 08:00:00,0 days 12:00:00
N003,2025-07-13,ICU,Flex2,4,28,0 days 12:00:00,0 days 16:00:00
N008,2025-07-13,ICU,Flex3,4,28,0 days 16:00:00,0 days 20:00:00
N009,2025-07-13,ICU,Flex4,4,28,0 days 20:00:00,1 days 00:00:00
N008,2025-07-14,A,Night,8,29,0 days 00:00:00,0 days 08:00:00
N002,2025-07-14,A,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N012,2025-07-14,A,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N018,2025-07-14,A,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N013,2025-07-14,A,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N028,2025-07-14,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N026,2025-07-14,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N018,2025-07-14,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N027,2025-07-14,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N004,2025-07-14,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N015,2025-07-14,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N016,2025-07-14,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N028,2025-07-14,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N015,2025-07-14,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N007,2025-07-14,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N025,2025-07-14,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N030,2025-07-14,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N020,2025-07-14,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N009,2025-07-14,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N029,2025-07-14,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N024,2025-07-14,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N028,2025-07-14,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N005,2025-07-14,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N007,2025-07-14,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N026,2025-07-14,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N019,2025-07-14,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N029,2025-07-14,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N018,2025-07-14,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N012,2025-07-14,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N017,2025-07-14,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N003,2025-07-14,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N008,2025-07-14,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N022,2025-07-14,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N027,2025-07-14,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N023,2025-07-14,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N004,2025-07-14,ICU,Night,8,29,0 days 00:00:00,0 days 08:00:00
N014,2025-07-14,ICU,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N002,2025-07-14,ICU,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N013,2025-07-14,ICU,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N001,2025-07-14,ICU,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N011,2025-07-15,A,Night,8,29,0 days 00:00:00,0 days 08:00:00
N022,2025-07-15,A,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N017,2025-07-15,A,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N008,2025-07-15,A,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N009,2025-07-15,A,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N010,2025-07-15,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N022,2025-07-15,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N008,2025-07-15,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N021,2025-07-15,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N020,2025-07-15,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N015,2025-07-15,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N027,2025-07-15,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N010,2025-07-15,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N020,2025-07-15,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N017,2025-07-15,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N001,2025-07-15,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N014,2025-07-15,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N006,2025-07-15,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N027,2025-07-15,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N025,2025-07-15,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N021,2025-07-15,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N002,2025-07-15,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N020,2025-07-15,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N026,2025-07-15,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N007,2025-07-15,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N028,2025-07-15,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N002,2025-07-15,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N010,2025-07-15,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N026,2025-07-15,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N018,2025-07-15,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N024,2025-07-15,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N026,2025-07-15,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N009,2025-07-15,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N015,2025-07-15,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N022,2025-07-15,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N021,2025-07-15,ICU,Night,8,29,0 days 00:00:00,0 days 08:00:00
N003,2025-07-15,ICU,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N024,2025-07-15,ICU,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N006,2025-07-15,ICU,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N012,2025-07-15,ICU,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N020,2025-07-16,A,Night,8,29,0 days 00:00:00,0 days 08:00:00
N026,2025-07-16,A,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N028,2025-07-16,A,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N025,2025-07-16,A,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N018,2025-07-16,A,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N024,2025-07-16,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N004,2025-07-16,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N030,2025-07-16,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N009,2025-07-16,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N021,2025-07-16,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N027,2025-07-16,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N020,2025-07-16,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N010,2025-07-16,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N012,2025-07-16,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N023,2025-07-16,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N021,2025-07-16,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N006,2025-07-16,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N010,2025-07-16,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N008,2025-07-16,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N012,2025-07-16,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N030,2025-07-16,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N020,2025-07-16,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N019,2025-07-16,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N006,2025-07-16,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N001,2025-07-16,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N012,2025-07-16,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N030,2025-07-16,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N013,2025-07-16,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N028,2025-07-16,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N017,2025-07-16,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N010,2025-07-16,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N010,2025-07-16,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N011,2025-07-16,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N026,2025-07-16,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N030,2025-07-16,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N002,2025-07-16,ICU,Night,8,29,0 days 00:00:00,0 days 08:00:00
N008,2025-07-16,ICU,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N007,2025-07-16,ICU,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N022,2025-07-16,ICU,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N004,2025-07-16,ICU,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N029,2025-07-17,A,Night,8,29,0 days 00:00:00,0 days 08:00:00
N002,2025-07-17,A,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N012,2025-07-17,A,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N017,2025-07-17,A,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N030,2025-07-17,A,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N029,2025-07-17,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N002,2025-07-17,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N019,2025-07-17,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N023,2025-07-17,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N006,2025-07-17,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N010,2025-07-17,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N018,2025-07-17,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N024,2025-07-17,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N021,2025-07-17,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N029,2025-07-17,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N011,2025-07-17,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N006,2025-07-17,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N020,2025-07-17,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N003,2025-07-17,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N024,2025-07-17,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N016,2025-07-17,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N011,2025-07-17,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N025,2025-07-17,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N019,2025-07-17,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N010,2025-07-17,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N012,2025-07-17,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N020,2025-07-17,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N002,2025-07-17,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N021,2025-07-17,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N025,2025-07-17,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N005,2025-07-17,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N002,2025-07-17,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N028,2025-07-17,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N012,2025-07-17,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N030,2025-07-17,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N013,2025-07-17,ICU,Night,8,29,0 days 00:00:00,0 days 08:00:00
N017,2025-07-17,ICU,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N009,2025-07-17,ICU,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N013,2025-07-17,ICU,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N001,2025-07-17,ICU,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N010,2025-07-18,A,Night,8,29,0 days 00:00:00,0 days 08:00:00
N027,2025-07-18,A,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N016,2025-07-18,A,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N006,2025-07-18,A,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N010,2025-07-18,A,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N018,2025-07-18,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N015,2025-07-18,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N015,2025-07-18,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N011,2025-07-18,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N015,2025-07-18,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N024,2025-07-18,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N016,2025-07-18,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N009,2025-07-18,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N026,2025-07-18,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N020,2025-07-18,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N008,2025-07-18,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N030,2025-07-18,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N010,2025-07-18,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N016,2025-07-18,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N025,2025-07-18,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N020,2025-07-18,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N029,2025-07-18,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N005,2025-07-18,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N023,2025-07-18,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N008,2025-07-18,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N007,2025-07-18,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N027,2025-07-18,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N011,2025-07-18,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N002,2025-07-18,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N008,2025-07-18,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N030,2025-07-18,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N015,2025-07-18,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N020,2025-07-18,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N010,2025-07-18,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N029,2025-07-18,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N027,2025-07-18,ICU,Night,8,29,0 days 00:00:00,0 days 08:00:00
N022,2025-07-18,ICU,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N027,2025-07-18,ICU,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N017,2025-07-18,ICU,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N004,2025-07-18,ICU,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N006,2025-07-19,A,Night,8,29,0 days 00:00:00,0 days 08:00:00
N002,2025-07-19,A,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N003,2025-07-19,A,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N028,2025-07-19,A,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N018,2025-07-19,A,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N023,2025-07-19,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N012,2025-07-19,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N026,2025-07-19,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N028,2025-07-19,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N029,2025-07-19,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N030,2025-07-19,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N020,2025-07-19,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N002,2025-07-19,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N019,2025-07-19,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N030,2025-07-19,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N024,2025-07-19,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N008,2025-07-19,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N003,2025-07-19,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N021,2025-07-19,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N024,2025-07-19,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N011,2025-07-19,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N009,2025-07-19,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N021,2025-07-19,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N004,2025-07-19,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N007,2025-07-19,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N006,2025-07-19,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N020,2025-07-19,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N024,2025-07-19,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N023,2025-07-19,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N019,2025-07-19,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N007,2025-07-19,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N001,2025-07-19,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N022,2025-07-19,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N013,2025-07-19,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N010,2025-07-19,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N020,2025-07-19,ICU,Night,8,29,0 days 00:00:00,0 days 08:00:00
N001,2025-07-19,ICU,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N003,2025-07-19,ICU,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N026,2025-07-19,ICU,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N013,2025-07-19,ICU,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N028,2025-07-20,A,Night,8,29,0 days 00:00:00,0 days 08:00:00
N023,2025-07-20,A,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N025,2025-07-20,A,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N005,2025-07-20,A,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N017,2025-07-20,A,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N011,2025-07-20,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N029,2025-07-20,B,Night,8,29,0 days 00:00:00,0 days 08:00:00
N004,2025-07-20,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N011,2025-07-20,B,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N029,2025-07-20,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N021,2025-07-20,B,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N018,2025-07-20,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N021,2025-07-20,B,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N014,2025-07-20,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N010,2025-07-20,B,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N016,2025-07-20,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N013,2025-07-20,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N029,2025-07-20,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N026,2025-07-20,C,Night,8,29,0 days 00:00:00,0 days 08:00:00
N006,2025-07-20,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N010,2025-07-20,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N018,2025-07-20,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N027,2025-07-20,C,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N001,2025-07-20,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N020,2025-07-20,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N030,2025-07-20,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N019,2025-07-20,C,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N015,2025-07-20,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N030,2025-07-20,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N026,2025-07-20,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N008,2025-07-20,C,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N009,2025-07-20,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N028,2025-07-20,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N001,2025-07-20,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N024,2025-07-20,C,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N011,2025-07-20,ICU,Night,8,29,0 days 00:00:00,0 days 08:00:00
N029,2025-07-20,ICU,Flex1,4,29,0 days 08:00:00,0 days 12:00:00
N023,2025-07-20,ICU,Flex2,4,29,0 days 12:00:00,0 days 16:00:00
N002,2025-07-20,ICU,Flex3,4,29,0 days 16:00:00,0 days 20:00:00
N020,2025-07-20,ICU,Flex4,4,29,0 days 20:00:00,1 days 00:00:00
N012,2025-07-21,A,Night,8,30,0 days 00:00:00,0 days 08:00:00
N006,2025-07-21,A,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N025,2025-07-21,A,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N029,2025-07-21,A,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N029,2025-07-21,A,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N021,2025-07-21,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N006,2025-07-21,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N002,2025-07-21,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N022,2025-07-21,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N028,2025-07-21,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N012,2025-07-21,B,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N027,2025-07-21,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N004,2025-07-21,B,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N026,2025-07-21,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N014,2025-07-21,B,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N030,2025-07-21,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N017,2025-07-21,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N002,2025-07-21,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N011,2025-07-21,C,Night,8,30,0 days 00:00:00,0 days 08:00:00
N018,2025-07-21,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N012,2025-07-21,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N003,2025-07-21,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N004,2025-07-21,C,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N027,2025-07-21,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N028,2025-07-21,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N004,2025-07-21,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N014,2025-07-21,C,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N002,2025-07-21,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N015,2025-07-21,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N011,2025-07-21,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N005,2025-07-21,C,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N015,2025-07-21,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N010,2025-07-21,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N006,2025-07-21,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N028,2025-07-21,C,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N026,2025-07-21,ICU,Night,8,30,0 days 00:00:00,0 days 08:00:00
N009,2025-07-21,ICU,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N011,2025-07-21,ICU,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N007,2025-07-21,ICU,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N004,2025-07-21,ICU,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N013,2025-07-22,A,Night,8,30,0 days 00:00:00,0 days 08:00:00
N005,2025-07-22,A,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
N010,2025-07-22,A,Flex2,4,30,0 days 12:00:00,0 days 16:00:00
N024,2025-07-22,A,Flex3,4,30,0 days 16:00:00,0 days 20:00:00
N017,2025-07-22,A,Flex4,4,30,0 days 20:00:00,1 days 00:00:00
N009,2025-07-22,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N013,2025-07-22,B,Night,8,30,0 days 00:00:00,0 days 08:00:00
N014,2025-07-22,B,Flex1,4,30,0 days 08:00:00,0 days 12:00:00
