nurse_node,nurse_id,shift_node,date,shift,ward,start_time,end_time,duration_hours,gat_score
9,N001,264,2025-10-03,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,265,2025-10-04,Flex4,A,12:00,19:00,7,0.9974482
9,N001,266,2025-10-05,PM,ICU,15:00,23:00,8,0.9974482
9,N001,267,2025-09-08,PM,A,15:00,23:00,8,0.9974482
9,N001,268,2025-09-09,PM,B,15:00,23:00,8,0.9974482
9,N001,269,2025-09-12,Flex1,A,07:00,11:00,4,0.9974482
9,N001,270,2025-09-13,Flex5,A,07:00,15:00,8,0.9974482
9,N001,271,2025-09-14,Flex6,ICU,07:00,19:00,12,0.9974482
9,N001,272,2025-09-15,Flex1,A,07:00,11:00,4,0.9974482
9,N001,273,2025-09-16,Night,ICU,20:00,08:00,12,0.9974482
9,N001,274,2025-09-17,Flex2,B,10:00,15:00,5,0.9974482
9,N001,275,2025-09-18,Flex4,B,12:00,19:00,7,0.9974482
9,N001,276,2025-09-20,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,277,2025-09-21,Night,C,20:00,08:00,12,0.9974482
9,N001,278,2025-09-22,Flex2,A,10:00,15:00,5,0.9974482
9,N001,279,2025-09-25,Flex5,A,07:00,15:00,8,0.9974482
9,N001,280,2025-09-26,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,281,2025-09-27,Flex3,C,09:00,15:00,6,0.9974482
9,N001,282,2025-09-28,Flex3,C,09:00,15:00,6,0.9974482
9,N001,283,2025-10-01,AM,C,07:00,15:00,8,0.9974482
9,N001,284,2025-10-02,Flex4,B,12:00,19:00,7,0.9974482
9,N001,285,2025-10-04,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,286,2025-10-05,PM,C,15:00,23:00,8,0.9974482
9,N001,287,2025-09-08,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,288,2025-09-09,Flex6,ICU,07:00,19:00,12,0.9974482
9,N001,289,2025-09-10,PM,ICU,15:00,23:00,8,0.9974482
9,N001,290,2025-09-11,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,291,2025-09-13,PM,ICU,15:00,23:00,8,0.9974482
9,N001,292,2025-09-15,Flex3,B,09:00,15:00,6,0.9974482
9,N001,293,2025-09-17,Night,C,20:00,08:00,12,0.9974482
9,N001,294,2025-09-20,Flex4,A,12:00,19:00,7,0.9974482
9,N001,295,2025-09-22,PM,A,15:00,23:00,8,0.9974482
9,N001,296,2025-09-23,Flex3,C,09:00,15:00,6,0.9974482
9,N001,297,2025-09-24,Flex3,B,09:00,15:00,6,0.9974482
9,N001,298,2025-09-25,Flex3,C,09:00,15:00,6,0.9974482
9,N001,299,2025-09-26,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,300,2025-09-27,Night,A,20:00,08:00,12,0.9974482
9,N001,301,2025-09-28,Flex1,B,07:00,11:00,4,0.9974482
9,N001,302,2025-10-01,Flex4,B,12:00,19:00,7,0.9974482
9,N001,303,2025-10-03,Flex1,B,07:00,11:00,4,0.9974482
9,N001,304,2025-10-04,Flex6,ICU,07:00,19:00,12,0.9974482
9,N001,305,2025-09-08,Flex5,ICU,07:00,15:00,8,0.9974482
9,N001,306,2025-09-10,AM,A,07:00,15:00,8,0.9974482
9,N001,307,2025-09-11,Flex3,C,09:00,15:00,6,0.9974482
9,N001,308,2025-09-12,Flex5,ICU,07:00,15:00,8,0.9974482
9,N001,309,2025-09-13,Flex2,B,10:00,15:00,5,0.9974482
9,N001,310,2025-09-15,Flex1,C,07:00,11:00,4,0.9974482
9,N001,311,2025-09-16,PM,ICU,15:00,23:00,8,0.9974482
9,N001,312,2025-09-18,Night,ICU,20:00,08:00,12,0.9974482
9,N001,313,2025-09-20,Flex1,B,07:00,11:00,4,0.9974482
9,N001,314,2025-09-21,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,315,2025-09-23,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,316,2025-09-25,Flex2,A,10:00,15:00,5,0.9974482
9,N001,317,2025-09-26,Flex4,A,12:00,19:00,7,0.9974482
9,N001,318,2025-09-27,Flex1,C,07:00,11:00,4,0.9974482
9,N001,319,2025-09-28,Flex6,C,07:00,19:00,12,0.9974482
9,N001,320,2025-09-29,Flex6,B,07:00,19:00,12,0.9974482
9,N001,321,2025-09-30,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,322,2025-10-01,AM,ICU,07:00,15:00,8,0.9974482
9,N001,323,2025-10-02,Flex6,C,07:00,19:00,12,0.9974482
9,N001,324,2025-10-03,Flex4,C,12:00,19:00,7,0.9974482
9,N001,325,2025-10-04,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,326,2025-10-05,Flex3,B,09:00,15:00,6,0.9974482
9,N001,327,2025-09-08,Night,A,20:00,08:00,12,0.9974482
9,N001,328,2025-09-09,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,329,2025-09-12,AM,ICU,07:00,15:00,8,0.9974482
9,N001,330,2025-09-15,AM,C,07:00,15:00,8,0.9974482
9,N001,331,2025-09-16,Flex6,B,07:00,19:00,12,0.9974482
9,N001,332,2025-09-17,PM,ICU,15:00,23:00,8,0.9974482
9,N001,333,2025-09-19,Flex4,A,12:00,19:00,7,0.9974482
9,N001,334,2025-09-20,Night,A,20:00,08:00,12,0.9974482
9,N001,335,2025-09-21,Flex1,A,07:00,11:00,4,0.9974482
9,N001,336,2025-09-22,Flex1,ICU,07:00,11:00,4,0.9974482
9,N001,337,2025-09-23,Flex1,ICU,07:00,11:00,4,0.9974482
9,N001,338,2025-09-25,Flex3,A,09:00,15:00,6,0.9974482
9,N001,339,2025-09-27,Flex6,C,07:00,19:00,12,0.9974482
9,N001,340,2025-09-28,Flex3,A,09:00,15:00,6,0.9974482
9,N001,341,2025-09-29,Flex1,ICU,07:00,11:00,4,0.9974482
9,N001,342,2025-09-30,Flex5,A,07:00,15:00,8,0.9974482
9,N001,343,2025-10-01,Flex4,C,12:00,19:00,7,0.9974482
9,N001,344,2025-10-03,Flex2,A,10:00,15:00,5,0.9974482
9,N001,345,2025-10-04,Flex5,A,07:00,15:00,8,0.9974482
9,N001,346,2025-09-08,Flex6,C,07:00,19:00,12,0.9974482
9,N001,347,2025-09-09,Flex1,B,07:00,11:00,4,0.9974482
9,N001,348,2025-09-12,Flex3,B,09:00,15:00,6,0.9974482
9,N001,349,2025-09-14,Flex4,B,12:00,19:00,7,0.9974482
9,N001,350,2025-09-15,PM,A,15:00,23:00,8,0.9974482
9,N001,351,2025-09-16,Flex1,A,07:00,11:00,4,0.9974482
9,N001,352,2025-09-18,Flex1,C,07:00,11:00,4,0.9974482
9,N001,353,2025-09-22,Flex1,C,07:00,11:00,4,0.9974482
9,N001,354,2025-09-23,Night,ICU,20:00,08:00,12,0.9974482
9,N001,355,2025-09-24,Flex1,B,07:00,11:00,4,0.9974482
9,N001,356,2025-09-25,AM,B,07:00,15:00,8,0.9974482
9,N001,357,2025-09-26,AM,C,07:00,15:00,8,0.9974482
9,N001,358,2025-09-29,Night,B,20:00,08:00,12,0.9974482
9,N001,359,2025-10-01,Flex6,B,07:00,19:00,12,0.9974482
9,N001,360,2025-10-04,Flex3,B,09:00,15:00,6,0.9974482
9,N001,361,2025-10-05,AM,ICU,07:00,15:00,8,0.9974482
9,N001,362,2025-09-09,Night,A,20:00,08:00,12,0.9974482
9,N001,363,2025-09-10,Flex4,A,12:00,19:00,7,0.9974482
9,N001,364,2025-09-11,Night,A,20:00,08:00,12,0.9974482
9,N001,365,2025-09-12,AM,B,07:00,15:00,8,0.9974482
9,N001,366,2025-09-15,Flex6,ICU,07:00,19:00,12,0.9974482
9,N001,367,2025-09-17,Flex3,B,09:00,15:00,6,0.9974482
9,N001,368,2025-09-18,Flex3,C,09:00,15:00,6,0.9974482
9,N001,369,2025-09-21,Night,A,20:00,08:00,12,0.9974482
9,N001,370,2025-09-22,Flex3,B,09:00,15:00,6,0.9974482
9,N001,371,2025-09-23,Flex4,B,12:00,19:00,7,0.9974482
9,N001,372,2025-09-24,Flex5,ICU,07:00,15:00,8,0.9974482
9,N001,373,2025-09-27,Flex1,B,07:00,11:00,4,0.9974482
9,N001,374,2025-09-28,PM,ICU,15:00,23:00,8,0.9974482
9,N001,375,2025-09-29,Flex6,C,07:00,19:00,12,0.9974482
9,N001,376,2025-09-30,AM,C,07:00,15:00,8,0.9974482
9,N001,377,2025-10-01,Flex4,A,12:00,19:00,7,0.9974482
9,N001,378,2025-10-02,PM,C,15:00,23:00,8,0.9974482
9,N001,379,2025-10-04,Flex3,C,09:00,15:00,6,0.9974482
9,N001,380,2025-09-08,Flex6,B,07:00,19:00,12,0.9974482
9,N001,381,2025-09-09,Night,ICU,20:00,08:00,12,0.9974482
9,N001,382,2025-09-11,Night,C,20:00,08:00,12,0.9974482
9,N001,383,2025-09-13,Flex1,C,07:00,11:00,4,0.9974482
9,N001,384,2025-09-14,Night,A,20:00,08:00,12,0.9974482
9,N001,385,2025-09-15,Night,ICU,20:00,08:00,12,0.9974482
9,N001,386,2025-09-17,Flex1,ICU,07:00,11:00,4,0.9974482
9,N001,387,2025-09-18,AM,ICU,07:00,15:00,8,0.9974482
9,N001,388,2025-09-19,AM,C,07:00,15:00,8,0.9974482
9,N001,389,2025-09-21,Flex5,B,07:00,15:00,8,0.9974482
9,N001,390,2025-09-22,Night,C,20:00,08:00,12,0.9974482
9,N001,391,2025-09-23,Night,A,20:00,08:00,12,0.9974482
9,N001,392,2025-09-24,PM,B,15:00,23:00,8,0.9974482
9,N001,393,2025-09-25,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,394,2025-09-27,Flex5,B,07:00,15:00,8,0.9974482
9,N001,395,2025-09-28,AM,B,07:00,15:00,8,0.9974482
9,N001,396,2025-09-29,PM,B,15:00,23:00,8,0.9974482
9,N001,397,2025-10-02,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,398,2025-10-04,Night,C,20:00,08:00,12,0.9974482
9,N001,399,2025-10-05,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,400,2025-09-12,Night,ICU,20:00,08:00,12,0.9974482
9,N001,401,2025-09-14,Flex2,B,10:00,15:00,5,0.9974482
9,N001,402,2025-09-15,AM,ICU,07:00,15:00,8,0.9974482
9,N001,403,2025-09-17,Flex2,A,10:00,15:00,5,0.9974482
9,N001,404,2025-09-21,Flex3,C,09:00,15:00,6,0.9974482
9,N001,405,2025-09-22,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,406,2025-09-23,Flex1,A,07:00,11:00,4,0.9974482
9,N001,407,2025-09-24,Flex2,A,10:00,15:00,5,0.9974482
9,N001,408,2025-09-25,Flex6,C,07:00,19:00,12,0.9974482
9,N001,409,2025-09-26,Night,A,20:00,08:00,12,0.9974482
9,N001,410,2025-09-27,AM,A,07:00,15:00,8,0.9974482
9,N001,411,2025-09-28,Flex4,A,12:00,19:00,7,0.9974482
9,N001,412,2025-09-29,Flex6,A,07:00,19:00,12,0.9974482
9,N001,413,2025-09-30,Night,C,20:00,08:00,12,0.9974482
9,N001,414,2025-10-01,Flex1,C,07:00,11:00,4,0.9974482
9,N001,415,2025-10-02,Flex2,C,10:00,15:00,5,0.9974482
9,N001,416,2025-10-05,Night,B,20:00,08:00,12,0.9974482
9,N001,417,2025-09-09,Flex6,C,07:00,19:00,12,0.9974482
9,N001,418,2025-09-11,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,419,2025-09-14,Flex5,B,07:00,15:00,8,0.9974482
9,N001,420,2025-09-15,Flex1,B,07:00,11:00,4,0.9974482
9,N001,421,2025-09-16,Flex5,B,07:00,15:00,8,0.9974482
9,N001,422,2025-09-17,Flex6,C,07:00,19:00,12,0.9974482
9,N001,423,2025-09-18,Night,B,20:00,08:00,12,0.9974482
9,N001,424,2025-09-20,AM,A,07:00,15:00,8,0.9974482
9,N001,425,2025-09-21,Flex1,C,07:00,11:00,4,0.9974482
9,N001,426,2025-09-22,Flex2,B,10:00,15:00,5,0.9974482
9,N001,427,2025-09-24,Flex5,A,07:00,15:00,8,0.9974482
9,N001,428,2025-09-25,Night,ICU,20:00,08:00,12,0.9974482
9,N001,429,2025-09-26,Flex1,B,07:00,11:00,4,0.9974482
9,N001,430,2025-09-27,Flex4,A,12:00,19:00,7,0.9974482
9,N001,431,2025-10-02,Flex5,B,07:00,15:00,8,0.9974482
9,N001,432,2025-10-03,AM,C,07:00,15:00,8,0.9974482
9,N001,433,2025-10-04,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,434,2025-09-09,Flex6,B,07:00,19:00,12,0.9974482
9,N001,435,2025-09-10,Night,C,20:00,08:00,12,0.9974482
9,N001,436,2025-09-12,AM,A,07:00,15:00,8,0.9974482
9,N001,437,2025-09-15,Night,A,20:00,08:00,12,0.9974482
9,N001,438,2025-09-18,Flex3,B,09:00,15:00,6,0.9974482
9,N001,439,2025-09-19,AM,B,07:00,15:00,8,0.9974482
9,N001,440,2025-09-21,Flex1,ICU,07:00,11:00,4,0.9974482
9,N001,441,2025-09-22,Flex6,A,07:00,19:00,12,0.9974482
9,N001,442,2025-09-25,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,443,2025-09-26,PM,B,15:00,23:00,8,0.9974482
9,N001,444,2025-09-27,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,445,2025-09-29,Flex2,B,10:00,15:00,5,0.9974482
9,N001,446,2025-09-30,Flex2,C,10:00,15:00,5,0.9974482
9,N001,447,2025-10-02,AM,B,07:00,15:00,8,0.9974482
9,N001,448,2025-10-03,Flex5,C,07:00,15:00,8,0.9974482
9,N001,449,2025-10-05,Flex6,B,07:00,19:00,12,0.9974482
9,N001,450,2025-09-08,PM,ICU,15:00,23:00,8,0.9974482
9,N001,451,2025-09-10,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,452,2025-09-11,Flex6,ICU,07:00,19:00,12,0.9974482
9,N001,453,2025-09-12,Night,A,20:00,08:00,12,0.9974482
9,N001,454,2025-09-15,AM,A,07:00,15:00,8,0.9974482
9,N001,455,2025-09-16,PM,A,15:00,23:00,8,0.9974482
9,N001,456,2025-09-18,Flex6,A,07:00,19:00,12,0.9974482
9,N001,457,2025-09-19,Night,ICU,20:00,08:00,12,0.9974482
9,N001,458,2025-09-21,Night,B,20:00,08:00,12,0.9974482
9,N001,459,2025-09-22,PM,ICU,15:00,23:00,8,0.9974482
9,N001,460,2025-09-24,AM,ICU,07:00,15:00,8,0.9974482
9,N001,461,2025-09-26,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,462,2025-09-27,Night,B,20:00,08:00,12,0.9974482
9,N001,463,2025-09-28,Flex6,B,07:00,19:00,12,0.9974482
9,N001,464,2025-09-30,Flex2,A,10:00,15:00,5,0.9974482
9,N001,465,2025-10-01,Flex2,B,10:00,15:00,5,0.9974482
9,N001,466,2025-10-02,AM,A,07:00,15:00,8,0.9974482
9,N001,467,2025-10-03,PM,A,15:00,23:00,8,0.9974482
9,N001,468,2025-10-04,Flex1,A,07:00,11:00,4,0.9974482
9,N001,469,2025-09-08,Flex5,A,07:00,15:00,8,0.9974482
9,N001,470,2025-09-10,Flex5,C,07:00,15:00,8,0.9974482
9,N001,471,2025-09-11,Flex1,A,07:00,11:00,4,0.9974482
9,N001,472,2025-09-12,Night,C,20:00,08:00,12,0.9974482
9,N001,473,2025-09-15,AM,B,07:00,15:00,8,0.9974482
9,N001,474,2025-09-16,PM,C,15:00,23:00,8,0.9974482
9,N001,475,2025-09-17,Flex4,B,12:00,19:00,7,0.9974482
9,N001,476,2025-09-20,Night,C,20:00,08:00,12,0.9974482
9,N001,477,2025-09-21,Flex6,A,07:00,19:00,12,0.9974482
9,N001,478,2025-09-22,Flex1,B,07:00,11:00,4,0.9974482
9,N001,479,2025-09-23,Flex5,B,07:00,15:00,8,0.9974482
9,N001,480,2025-09-24,Flex6,ICU,07:00,19:00,12,0.9974482
9,N001,481,2025-09-25,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,482,2025-09-28,Flex5,A,07:00,15:00,8,0.9974482
9,N001,483,2025-09-30,AM,B,07:00,15:00,8,0.9974482
9,N001,484,2025-10-01,Night,C,20:00,08:00,12,0.9974482
9,N001,485,2025-10-03,Flex5,A,07:00,15:00,8,0.9974482
9,N001,486,2025-10-04,AM,A,07:00,15:00,8,0.9974482
9,N001,487,2025-09-08,Flex2,C,10:00,15:00,5,0.9974482
9,N001,488,2025-09-09,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,489,2025-09-10,PM,C,15:00,23:00,8,0.9974482
9,N001,490,2025-09-12,Flex5,C,07:00,15:00,8,0.9974482
9,N001,491,2025-09-14,Flex3,B,09:00,15:00,6,0.9974482
9,N001,492,2025-09-16,AM,A,07:00,15:00,8,0.9974482
9,N001,493,2025-09-18,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,494,2025-09-19,Flex6,B,07:00,19:00,12,0.9974482
9,N001,495,2025-09-21,PM,A,15:00,23:00,8,0.9974482
9,N001,496,2025-09-24,PM,C,15:00,23:00,8,0.9974482
9,N001,497,2025-09-25,Flex6,B,07:00,19:00,12,0.9974482
9,N001,498,2025-09-26,AM,A,07:00,15:00,8,0.9974482
9,N001,499,2025-09-29,Flex1,B,07:00,11:00,4,0.9974482
9,N001,500,2025-09-30,AM,ICU,07:00,15:00,8,0.9974482
9,N001,501,2025-10-01,AM,A,07:00,15:00,8,0.9974482
9,N001,502,2025-10-03,PM,ICU,15:00,23:00,8,0.9974482
9,N001,503,2025-10-04,Flex1,C,07:00,11:00,4,0.9974482
9,N001,504,2025-10-05,Night,A,20:00,08:00,12,0.9974482
9,N001,505,2025-09-08,Flex3,C,09:00,15:00,6,0.9974482
9,N001,506,2025-09-09,Flex2,A,10:00,15:00,5,0.9974482
9,N001,507,2025-09-11,Flex6,C,07:00,19:00,12,0.9974482
9,N001,508,2025-09-12,Flex2,C,10:00,15:00,5,0.9974482
9,N001,509,2025-09-14,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,510,2025-09-15,Flex4,B,12:00,19:00,7,0.9974482
9,N001,511,2025-09-17,Flex4,A,12:00,19:00,7,0.9974482
9,N001,512,2025-09-21,AM,B,07:00,15:00,8,0.9974482
9,N001,513,2025-09-26,Flex1,A,07:00,11:00,4,0.9974482
9,N001,514,2025-09-27,Night,C,20:00,08:00,12,0.9974482
9,N001,515,2025-09-29,Flex6,ICU,07:00,19:00,12,0.9974482
9,N001,516,2025-10-01,Flex5,B,07:00,15:00,8,0.9974482
9,N001,517,2025-10-02,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,518,2025-10-03,Flex2,C,10:00,15:00,5,0.9974482
9,N001,519,2025-10-04,Flex1,ICU,07:00,11:00,4,0.9974482
9,N001,520,2025-10-05,Flex5,C,07:00,15:00,8,0.9974482
9,N001,521,2025-09-11,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,522,2025-09-13,Flex5,C,07:00,15:00,8,0.9974482
9,N001,523,2025-09-15,Flex2,A,10:00,15:00,5,0.9974482
9,N001,524,2025-09-18,PM,B,15:00,23:00,8,0.9974482
9,N001,525,2025-09-22,Night,B,20:00,08:00,12,0.9974482
9,N001,526,2025-09-24,AM,A,07:00,15:00,8,0.9974482
9,N001,527,2025-09-25,Flex1,ICU,07:00,11:00,4,0.9974482
9,N001,528,2025-09-26,Flex4,C,12:00,19:00,7,0.9974482
9,N001,529,2025-09-27,AM,ICU,07:00,15:00,8,0.9974482
9,N001,530,2025-09-30,Flex5,B,07:00,15:00,8,0.9974482
9,N001,531,2025-10-01,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,532,2025-10-04,AM,ICU,07:00,15:00,8,0.9974482
9,N001,533,2025-10-05,Flex4,ICU,12:00,19:00,7,0.9974482
9,N001,534,2025-09-08,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,535,2025-09-09,Flex2,C,10:00,15:00,5,0.9974482
9,N001,536,2025-09-11,Flex6,A,07:00,19:00,12,0.9974482
9,N001,537,2025-09-13,PM,C,15:00,23:00,8,0.9974482
9,N001,538,2025-09-15,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,539,2025-09-16,Flex6,C,07:00,19:00,12,0.9974482
9,N001,540,2025-09-17,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,541,2025-09-20,Flex4,C,12:00,19:00,7,0.9974482
9,N001,542,2025-09-21,Flex6,ICU,07:00,19:00,12,0.9974482
9,N001,543,2025-09-22,PM,C,15:00,23:00,8,0.9974482
9,N001,544,2025-09-25,AM,ICU,07:00,15:00,8,0.9974482
9,N001,545,2025-09-26,Flex3,B,09:00,15:00,6,0.9974482
9,N001,546,2025-09-28,AM,ICU,07:00,15:00,8,0.9974482
9,N001,547,2025-09-30,Night,ICU,20:00,08:00,12,0.9974482
9,N001,548,2025-10-04,AM,C,07:00,15:00,8,0.9974482
9,N001,549,2025-09-08,Night,ICU,20:00,08:00,12,0.9974482
9,N001,550,2025-09-09,AM,ICU,07:00,15:00,8,0.9974482
9,N001,551,2025-09-10,PM,B,15:00,23:00,8,0.9974482
9,N001,552,2025-09-12,Flex6,C,07:00,19:00,12,0.9974482
9,N001,553,2025-09-13,AM,ICU,07:00,15:00,8,0.9974482
9,N001,554,2025-09-14,Flex2,C,10:00,15:00,5,0.9974482
9,N001,555,2025-09-18,Flex5,B,07:00,15:00,8,0.9974482
9,N001,556,2025-09-19,Flex5,C,07:00,15:00,8,0.9974482
9,N001,557,2025-09-21,PM,B,15:00,23:00,8,0.9974482
9,N001,558,2025-09-25,Flex6,ICU,07:00,19:00,12,0.9974482
9,N001,559,2025-09-26,Flex5,ICU,07:00,15:00,8,0.9974482
9,N001,560,2025-09-28,Flex5,ICU,07:00,15:00,8,0.9974482
9,N001,561,2025-09-30,Flex1,C,07:00,11:00,4,0.9974482
9,N001,562,2025-10-02,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,563,2025-10-03,PM,C,15:00,23:00,8,0.9974482
9,N001,564,2025-09-09,Flex5,ICU,07:00,15:00,8,0.9974482
9,N001,565,2025-09-10,Flex1,B,07:00,11:00,4,0.9974482
9,N001,566,2025-09-12,PM,B,15:00,23:00,8,0.9974482
9,N001,567,2025-09-13,Flex4,C,12:00,19:00,7,0.9974482
9,N001,568,2025-09-18,Flex5,A,07:00,15:00,8,0.9974482
9,N001,569,2025-09-19,AM,A,07:00,15:00,8,0.9974482
9,N001,570,2025-09-21,Flex2,C,10:00,15:00,5,0.9974482
9,N001,571,2025-09-28,Night,ICU,20:00,08:00,12,0.9974482
9,N001,572,2025-09-29,Night,ICU,20:00,08:00,12,0.9974482
9,N001,573,2025-10-01,Flex5,A,07:00,15:00,8,0.9974482
9,N001,574,2025-10-03,Flex5,B,07:00,15:00,8,0.9974482
9,N001,575,2025-10-04,Flex5,C,07:00,15:00,8,0.9974482
9,N001,576,2025-10-05,Flex5,B,07:00,15:00,8,0.9974482
9,N001,577,2025-09-11,Night,B,20:00,08:00,12,0.9974482
9,N001,578,2025-09-13,Flex4,B,12:00,19:00,7,0.9974482
9,N001,579,2025-09-15,Flex6,C,07:00,19:00,12,0.9974482
9,N001,580,2025-09-18,Flex3,A,09:00,15:00,6,0.9974482
9,N001,581,2025-09-25,AM,A,07:00,15:00,8,0.9974482
9,N001,582,2025-09-26,Night,C,20:00,08:00,12,0.9974482
9,N001,583,2025-09-27,Flex3,B,09:00,15:00,6,0.9974482
9,N001,584,2025-09-30,Flex4,A,12:00,19:00,7,0.9974482
9,N001,585,2025-10-01,Flex1,ICU,07:00,11:00,4,0.9974482
9,N001,586,2025-09-10,Flex2,A,10:00,15:00,5,0.9974482
9,N001,587,2025-09-17,Flex6,A,07:00,19:00,12,0.9974482
9,N001,588,2025-09-19,Flex3,B,09:00,15:00,6,0.9974482
9,N001,589,2025-09-20,PM,A,15:00,23:00,8,0.9974482
9,N001,590,2025-09-25,Flex1,A,07:00,11:00,4,0.9974482
9,N001,591,2025-09-30,Flex5,ICU,07:00,15:00,8,0.9974482
9,N001,592,2025-10-02,Flex6,A,07:00,19:00,12,0.9974482
9,N001,593,2025-10-03,Flex1,A,07:00,11:00,4,0.9974482
9,N001,594,2025-10-05,AM,A,07:00,15:00,8,0.9974482
9,N001,595,2025-09-09,PM,A,15:00,23:00,8,0.9974482
9,N001,596,2025-09-11,Flex4,B,12:00,19:00,7,0.9974482
9,N001,597,2025-09-12,Flex4,B,12:00,19:00,7,0.9974482
9,N001,598,2025-09-14,Flex1,A,07:00,11:00,4,0.9974482
9,N001,599,2025-09-16,AM,C,07:00,15:00,8,0.9974482
9,N001,600,2025-09-17,PM,C,15:00,23:00,8,0.9974482
9,N001,601,2025-09-19,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,602,2025-09-20,Flex2,B,10:00,15:00,5,0.9974482
9,N001,603,2025-09-22,AM,A,07:00,15:00,8,0.9974482
9,N001,604,2025-09-26,AM,ICU,07:00,15:00,8,0.9974482
9,N001,605,2025-09-27,Flex5,C,07:00,15:00,8,0.9974482
9,N001,606,2025-09-28,AM,C,07:00,15:00,8,0.9974482
9,N001,607,2025-09-30,Flex1,ICU,07:00,11:00,4,0.9974482
9,N001,608,2025-10-02,PM,ICU,15:00,23:00,8,0.9974482
9,N001,609,2025-09-12,Flex2,B,10:00,15:00,5,0.9974482
9,N001,610,2025-09-13,Flex4,A,12:00,19:00,7,0.9974482
9,N001,611,2025-09-14,Night,B,20:00,08:00,12,0.9974482
9,N001,612,2025-09-16,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,613,2025-09-18,Flex5,ICU,07:00,15:00,8,0.9974482
9,N001,614,2025-09-19,PM,A,15:00,23:00,8,0.9974482
9,N001,615,2025-09-20,Flex2,A,10:00,15:00,5,0.9974482
9,N001,616,2025-09-26,Flex3,A,09:00,15:00,6,0.9974482
9,N001,617,2025-09-30,Flex3,C,09:00,15:00,6,0.9974482
9,N001,618,2025-10-01,Flex6,A,07:00,19:00,12,0.9974482
9,N001,619,2025-10-03,Flex3,B,09:00,15:00,6,0.9974482
9,N001,620,2025-10-05,Flex2,A,10:00,15:00,5,0.9974482
9,N001,621,2025-09-09,Flex2,B,10:00,15:00,5,0.9974482
9,N001,622,2025-09-10,Flex5,B,07:00,15:00,8,0.9974482
9,N001,623,2025-09-11,Flex4,C,12:00,19:00,7,0.9974482
9,N001,624,2025-09-13,PM,B,15:00,23:00,8,0.9974482
9,N001,625,2025-09-14,Flex4,C,12:00,19:00,7,0.9974482
9,N001,626,2025-09-16,AM,B,07:00,15:00,8,0.9974482
9,N001,627,2025-09-20,Flex2,ICU,10:00,15:00,5,0.9974482
9,N001,628,2025-09-21,Flex6,C,07:00,19:00,12,0.9974482
9,N001,629,2025-09-22,Flex6,B,07:00,19:00,12,0.9974482
9,N001,630,2025-09-24,Flex3,ICU,09:00,15:00,6,0.9974482
9,N001,631,2025-09-25,Flex1,B,07:00,11:00,4,0.9974482
9,N001,632,2025-09-26,Flex5,A,07:00,15:00,8,0.9974482
9,N001,633,2025-09-28,PM,C,15:00,23:00,8,0.9974482
9,N001,634,2025-10-03,Flex6,B,07:00,19:00,12,0.9974482
9,N001,635,2025-10-04,Night,ICU,20:00,08:00,12,0.9974482
9,N001,636,2025-09-08,Flex4,A,12:00,19:00,7,0.9974482
9,N001,637,2025-09-10,Flex2,B,10:00,15:00,5,0.9974482
9,N001,638,2025-09-13,Night,ICU,20:00,08:00,12,0.9974482
9,N001,639,2025-09-14,Flex5,ICU,07:00,15:00,8,0.9974482
9,N001,640,2025-09-20,Flex6,A,07:00,19:00,12,0.9974482
9,N001,641,2025-09-21,Flex5,A,07:00,15:00,8,0.9974482
